tick,population,gini,mean_wealth,median_wealth,mean_metabolism,mean_vision,total_grid_sugar
174,290,0.3869379515926366,134.18620689655174,117.5,1.3517241379310345,3.786206896551724,2318.0
175,290,0.3871765533461093,134.8896551724138,117.5,1.3517241379310345,3.786206896551724,2317.0
176,290,0.3875470400815259,135.58275862068965,117.5,1.3517241379310345,3.786206896551724,2326.0
177,290,0.3878578469429591,136.31034482758622,118.0,1.3517241379310345,3.786206896551724,2322.0
178,290,0.38821209157332087,137.0103448275862,119.0,1.3517241379310345,3.786206896551724,2322.0
179,290,0.38858363036030064,137.7103448275862,119.0,1.3517241379310345,3.786206896551724,2336.0
180,290,0.3889213358848124,138.44137931034481,119.5,1.3517241379310345,3.786206896551724,2341.0
181,290,0.38931533390969764,139.18620689655174,120.0,1.3517241379310345,3.786206896551724,2332.0
182,290,0.3896211758066545,139.90344827586208,121.0,1.3517241379310345,3.786206896551724,2332.0
183,290,0.3899213741013156,140.61379310344827,122.0,1.3517241379310345,3.786206896551724,2331.0
184,290,0.3902132836187547,141.33793103448275,122.0,1.3517241379310345,3.786206896551724,2330.0
185,290,0.39049495352826097,142.0448275862069,122.5,1.3517241379310345,3.786206896551724,2330.0
186,290,0.39069731800766283,142.75862068965517,123.0,1.3517241379310345,3.786206896551724,2333.0
187,290,0.3910278200641574,143.48620689655172,123.5,1.3517241379310345,3.786206896551724,2335.0
188,290,0.3915055230963975,144.18965517241378,124.0,1.3517241379310345,3.786206896551724,2338.0
189,290,0.3918537067242528,144.9241379310345,125.0,1.3517241379310345,3.786206896551724,2339.0
190,290,0.3922977702417524,145.65172413793104,125.5,1.3517241379310345,3.786206896551724,2330.0
191,290,0.3927711176223001,146.33793103448275,126.0,1.3517241379310345,3.786206896551724,2326.0
192,289,0.3911009319876655,147.52595155709344,127.0,1.3494809688581315,3.795847750865052,2335.0
193,289,0.3915540432472638,148.22145328719722,127.0,1.3494809688581315,3.795847750865052,2346.0
194,289,0.39209163850421147,148.93425605536333,128.0,1.3494809688581315,3.795847750865052,2344.0
195,289,0.3925639616801127,149.66089965397924,128.0,1.3494809688581315,3.795847750865052,2337.0
196,289,0.3929906969548756,150.37716262975778,128.0,1.3494809688581315,3.795847750865052,2334.0
197,289,0.3934335611295421,151.10034602076124,129.0,1.3494809688581315,3.795847750865052,2331.0
198,289,0.39387556898128834,151.79584775086505,130.0,1.3494809688581315,3.795847750865052,2335.0
199,289,0.39428748553012655,152.49826989619376,131.0,1.3494809688581315,3.795847750865052,2328.0
200,289,0.39468754245527626,153.16955017301038,132.0,1.3494809688581315,3.795847750865052,2333.0
