tick,population,gini,mean_wealth,median_wealth,mean_metabolism,mean_vision,total_grid_sugar
46,302,0.18222851638139365,31.596026490066226,31.5,1.3774834437086092,4.076158940397351,2261.0
47,305,0.18353771131448848,31.931147540983606,32.0,1.3770491803278688,4.078688524590164,2260.0
48,314,0.1830478091478809,31.656050955414013,32.0,1.372611464968153,4.070063694267516,2254.0
49,318,0.1805583210977476,31.88364779874214,32.75,1.3647798742138364,4.084905660377358,2256.0
50,325,0.177236313102413,31.84923076923077,32.0,1.366153846153846,4.12,2240.0
51,332,0.17670490089979018,31.789156626506024,31.875,1.3644578313253013,4.123493975903615,2225.0
52,340,0.17374123558421228,31.608823529411765,31.125,1.3558823529411765,4.126470588235295,2224.0
53,345,0.17387266815989155,31.733333333333334,31.5,1.3507246376811595,4.127536231884058,2216.0
54,345,0.17077855967046085,32.30724637681159,32.25,1.3420289855072465,4.12463768115942,2216.0
55,348,0.16970566672438603,32.617816091954026,32.5,1.3362068965517242,4.129310344827586,2218.0
56,354,0.16844334964779045,32.663841807909606,33.0,1.3276836158192091,4.11864406779661,2212.0
57,360,0.16674042080538812,32.71944444444444,32.75,1.3222222222222222,4.1,2207.0
58,370,0.1666671732967659,32.44054054054054,32.0,1.318918918918919,4.116216216216216,2194.0
59,379,0.16610401145655462,32.245382585751976,31.5,1.3139841688654355,4.142480211081794,2185.0
60,389,0.165184304048037,31.969151670951156,31.0,1.313624678663239,4.16452442159383,2176.0
61,397,0.1647169415612751,31.886649874055415,31.0,1.314861460957179,4.171284634760705,2163.0
62,401,0.16535634801711915,32.089775561097255,31.0,1.314214463840399,4.177057356608479,2153.0
63,407,0.16600041848493802,32.14004914004914,31.0,1.3194103194103195,4.1891891891891895,2147.0
64,413,0.16692065050215496,32.191283292978206,31.125,1.3196125907990315,4.191283292978208,2133.0
65,421,0.16407855744137387,32.05938242280285,31.25,1.3135391923990498,4.199524940617577,2137.0
66,423,0.16378540709164663,32.40189125295508,32.0,1.309692671394799,4.191489361702128,2133.0
67,429,0.164581682953208,32.44988344988345,32.25,1.31002331002331,4.1841491841491845,2130.0
68,433,0.16429202066354806,32.65819861431871,33.0,1.3071593533487298,4.193995381062356,2117.0
69,440,0.16570891480479663,32.61590909090909,33.0,1.3045454545454545,4.195454545454545,2120.0
70,450,0.16485542058426556,32.38,32.1875,1.3044444444444445,4.162222222222222,2113.0
71,459,0.1653618493852897,32.21350762527233,32.0,1.3093681917211328,4.174291938997821,2105.0
72,464,0.16484202395102202,32.32543103448276,32.125,1.3038793103448276,4.193965517241379,2107.0
73,476,0.1644671316802583,31.985294117647058,31.625,1.3025210084033614,4.184873949579832,2104.0
74,485,0.1629609315050212,31.855670103092784,31.0,1.3030927835051547,4.193814432989691,2088.0
75,489,0.16495151553128287,32.034764826175866,31.0,1.3047034764826175,4.2004089979550105,2084.0
76,493,0.16374821849363602,32.20892494929006,31.25,1.2981744421906694,4.221095334685598,2081.0
77,498,0.16625135635710545,32.329317269076306,31.875,1.2951807228915662,4.214859437751004,2069.0
78,502,0.1672877418852236,32.49800796812749,32.0,1.292828685258964,4.221115537848606,2063.0
79,510,0.16859539330803136,32.39607843137255,32.0,1.2921568627450981,4.213725490196079,2058.0
80,514,0.17008703674963838,32.53501945525292,32.0,1.2898832684824904,4.215953307392996,2058.0
81,523,0.17055978228167798,32.38432122370937,32.0,1.2944550669216062,4.223709369024856,2056.0
82,535,0.17151476116545503,32.04485981308411,31.25,1.2990654205607477,4.2317757009345796,2046.0
83,541,0.17173308267711837,32.059149722735675,32.0,1.2975970425138632,4.238447319778189,2033.0
84,555,0.17135186258461038,31.592792792792793,31.0,1.2954954954954956,4.245045045045045,2026.0
85,562,0.172328393022164,31.533807829181494,31.0,1.293594306049822,4.259786476868327,2009.0
86,568,0.1726169998449571,31.507042253521128,31.0,1.2922535211267605,4.264084507042254,2015.0
